16	475
16	477
16	487
16	535
16	559
16	609
16	816
16	835
16	853
16	874
16	895
16	916
16	937
16	972
17	86
17	109
17	114
17	131
17	224
17	243
17	492
17	584
17	598
17	616
17	687
17	694
17	766
17	789
17	814
17	863
17	938
17	963
17	973
17	991
18	40
18	98
18	103
18	243
18	282
18	358
18	389
18	515
18	523
18	525
18	544
18	573
18	608
18	655
18	714
18	817
18	838
18	856
18	886
18	990
19	73
19	127
19	285
19	347
19	381
19	391
19	556
19	584
19	614
19	657
19	662
19	686
19	724
19	804
19	819
19	871
19	877
19	900
19	972
19	988
20	270
20	380
20	416
20	446
20	474
20	481
20	522
20	554
20	573
20	655
20	684
20	715
20	724
20	790
20	827
20	835
20	884
20	903
20	989
20	991
21	112
21	127
21	168
21	206
21	222
21	272
21	341
21	372
21	507
21	593
21	652
21	669
21	706
21	726
21	749
21	837
21	844
21	910
21	939
21	946
22	124
22	132
22	228
22	298
22	360
22	410
22	444
22	552
22	554
22	589
22	642
22	726
22	741
22	744
22	828
22	839
22	902
22	917
22	920
22	941
23	7
23	25
23	160
23	171
23	359
23	432
23	446
23	491
23	514
23	537
23	548
23	639
23	640
23	643
23	695
23	778
23	791
23	808
23	853
23	951
24	26
24	89
24	115
24	220
24	250
24	336
24	386
24	388
24	458
24	612
24	665
24	671
24	673
24	679
24	743
24	748
24	805
24	904
24	965
24	981
25	23
25	61
25	62
25	127
25	178
25	186
25	355
25	387
25	451
25	484
25	498
25	713
25	756
25	764
25	788
25	838
25	860
25	879
25	926
25	989
26	24
26	39
26	172
26	284
26	345
26	401
26	453
26	456
26	586
26	613
26	639
26	655
26	665
26	690
26	806
26	843
26	905
26	979
26	987
26	1000
27	13
27	84
27	189
27	355
27	484
27	505
27	664
27	686
27	709
27	731
27	735
27	747
27	786
27	788
27	816
27	872
27	891
27	926
27	955
27	956
28	39
28	43
28	111
28	135
28	203
28	235
28	243
28	266
28	473
28	542
28	548
28	562
28	604
28	607
28	611
28	647
28	752
28	795
28	826
28	844
29	45
29	84
29	131
29	326
29	459
29	520
29	670
29	677
29	698
29	721
29	782
29	813
29	851
29	856
29	859
29	893
29	926
29	962
29	967
29	982
30	142
30	172
30	223
30	231
30	371
30	430
30	464
30	468
30	500
30	582
30	583
30	628
30	644
30	706
30	776
30	873
30	912
30	932
30	968
30	977
31	68
31	131
31	191
31	233
31	256
31	290
31	340
31	389
31	409
31	414
31	529
31	535
31	606
31	620
31	663
31	746
31	870
31	893
31	934
31	973
32	92
32	258
32	282
32	313
32	328
32	332
32	354
32	470
32	503
32	532
32	788
32	854
32	888
32	926
32	945
32	953
32	965
32	974
32	992
32	999
33	6
33	106
33	156
33	301
33	366
33	444
33	459
33	618
33	626
33	633
33	750
33	768
33	769
33	820
33	842
33	926
33	929
33	940
33	956
33	973
34	16
34	55
34	216
34	273
34	277
34	380
34	445
34	498
34	521
34	591
34	619
34	748
34	760
34	812
34	861
34	878
34	907
34	966
34	993
34	997
35	51
35	96
35	113
35	235
35	498
35	513
35	581
35	584
35	628
35	643
35	646
35	722
35	740
35	820
35	889
35	902
35	907
35	920
35	929
35	933
36	99
36	111
36	113
36	140
36	164
36	185
36	259
36	266
36	448
36	590
36	604
36	719
36	780
36	795
36	814
36	826
36	906
36	930
36	953
36	989
37	66
37	101
37	153
37	339
37	387
37	418
37	427
37	471
37	537
37	539
37	637
37	656
37	702
37	715
37	811
37	825
37	828
37	829
37	929
37	957
38	8
38	62
38	304
38	325
38	449
38	459
38	462
38	463
38	499
38	548
38	572
38	628
38	650
38	680
38	701
38	769
38	860
38	929
38	939
38	960
39	26
39	28
39	150
39	357
39	363
39	471
39	552
39	557
39	597
39	615
39	636
39	675
39	679
39	710
39	752
39	777
39	811
39	820
39	829
39	860
40	3
40	18
40	183
40	282
40	296
40	419
40	455
40	496
40	542
40	549
40	552
40	587
40	665
40	810
40	833
40	872
40	935
40	953
40	979
40	996
41	173
41	174
41	180
41	209
41	289
41	318
41	330
41	354
41	557
41	585
41	629
41	649
41	777
41	789
41	811
41	914
41	940
41	952
41	957
41	991
42	7
42	126
42	134
42	149
42	168
42	207
42	256
42	290
42	333
42	499
42	544
42	549
42	564
42	699
42	751
42	786
42	837
42	867
42	905
42	962
43	28
43	77
43	79
43	194
43	240
43	322
43	382
43	485
43	592
43	599
43	611
43	722
43	733
43	776
43	796
43	806
43	899
43	918
43	937
43	981
44	57
44	175
44	207
44	304
44	423
44	449
44	466
44	507
44	585
44	662
44	681
44	769
44	791
44	794
44	828
44	839
44	846
44	876
44	954
44	982
45	29
45	141
45	154
45	169
45	238
45	290
45	292
45	344
45	537
45	596
45	650
45	694
45	696
45	703
45	740
45	761
45	784
45	824
45	874
45	985
46	107
46	238
46	242
46	271
46	362
46	383
46	611
46	631
46	644
46	649
46	706
46	713
46	726
46	741
46	787
46	816
46	872
46	923
46	932
46	962
47	55
47	103
47	178
47	229
47	234
47	307
47	399
47	498
47	579
47	689
47	756
47	789
47	802
47	814
47	847
47	894
47	913
47	931
47	953
47	982
48	11
48	122
48	125
48	136
48	145
48	343
48	348
48	457
48	542
48	583
48	587
48	639
48	644
48	785
48	844
48	922
48	942
48	948
48	972
48	975
49	61
49	74
49	141
49	159
49	410
49	516
49	520
49	532
49	575
49	602
49	617
49	688
49	770
49	810
49	858
49	869
49	922
49	948
49	955
49	975
50	10
50	169
50	270
50	288
50	290
50	310
50	315
50	406
50	480
50	599
50	600
50	648
50	673
50	675
50	693
50	738
50	773
50	807
50	865
50	980
51	35
51	81
51	158
51	306
51	315
51	503
51	594
51	597
51	609
51	754
51	809
51	844
51	910
51	927
51	934
51	939
51	952
51	963
51	967
51	992
52	82
52	284
52	286
52	495
52	537
52	628
52	631
52	676
52	711
52	741
52	796
52	829
52	836
52	850
52	856
52	864
52	899
52	940
52	962
52	968
53	180
53	214
53	249
53	262
53	323
53	350
53	403
53	407
53	454
53	568
53	580
53	642
53	669
53	730
53	748
53	823
53	848
53	925
53	966
53	978
54	58
54	106
54	175
54	293
54	393
54	540
54	545
54	585
54	616
54	663
54	750
54	751
54	815
54	867
54	877
54	895
54	929
54	956
54	971
54	996
55	34
55	47
55	56
55	347
55	356
55	420
55	493
55	522
55	531
55	563
55	580
55	618
55	637
55	659
55	660
55	680
55	684
55	737
55	840
55	950
56	55
56	101
56	143
56	223
56	267
56	296
56	402
56	468
56	493
56	615
56	633
56	680
56	684
56	844
56	849
56	881
56	913
56	950
56	956
56	983
57	44
57	159
57	198
57	239
57	278
57	311
57	320
57	408
57	471
57	545
57	676
57	784
57	833
57	853
57	857
57	868
57	876
57	919
57	944
57	998
58	2
58	54
58	136
58	149
58	292
58	356
58	371
58	508
58	565
58	606
58	717
58	736
58	738
58	749
58	790
58	792
58	867
58	876
58	969
58	970
59	105
59	192
59	251
59	372
59	386
59	389
59	433
59	480
59	521
59	677
59	686
59	721
59	802
59	811
59	835
59	896
59	908
59	935
59	943
59	972
60	122
60	157
60	158
60	167
60	203
60	240
60	250
60	400
60	417
60	439
60	488
60	535
60	567
60	698
60	755
60	768
60	901
60	911
60	943
60	974
61	25
61	49
61	63
61	108
61	135
61	258
61	278
61	382
61	406
61	532
61	568
61	595
61	654
61	666
61	728
61	817
61	848
61	892
61	944
61	978
62	25
62	38
62	133
62	222
62	232
62	317
62	323
62	390
62	513
62	550
62	555
62	622
62	647
62	687
62	724
62	827
62	835
62	860
62	978
62	991
63	15
63	61
63	162
63	164
63	241
63	243
63	310
63	367
63	516
63	529
63	547
63	635
63	643
63	728
63	772
63	782
63	866
63	898
63	910
63	929
64	73
64	112
64	178
64	235
64	251
64	404
64	464
64	472
64	505
64	517
64	616
64	747
64	759
64	760
64	799
64	809
64	924
64	966
64	990
64	993
65	105
65	131
65	165
65	353
65	358
65	476
65	537
65	591
65	663
65	686
65	694
65	709
65	717
65	761
65	772
65	824
65	911
65	963
65	973
65	985
66	3
66	37
66	109
66	145
66	292
66	370
66	424
66	497
66	503
66	597
66	794
66	874
66	880
66	952
66	954
66	961
66	969
66	989
66	990
66	994
67	89
67	165
67	249
67	372
67	436
67	527
67	579
67	652
67	697
67	781
67	807
67	812
67	835
67	836
67	844
67	904
67	934
67	939
67	963
67	967
68	31
68	125
68	198
68	200
68	236
68	293
68	409
68	489
68	565
68	629
68	701
68	803
68	850
68	895
68	926
68	947
68	958
68	967
68	994
68	995
69	193
69	279
69	430
69	439
69	522
69	562
69	573
69	670
69	752
69	827
69	847
69	872
69	898
69	915
69	932
69	955
69	961
69	981
69	991
69	994
70	98
70	145
70	172
70	183
70	187
70	338
70	460
70	552
70	555
70	683
70	719
70	744
70	794
70	817
70	863
70	898
70	941
70	969
70	975
70	997
71	78
71	110
71	144
71	211
71	237
71	293
71	307
71	383
71	551
71	569
71	617
71	651
71	703
71	705
71	710
71	726
71	759
71	814
71	919
71	965
72	150
72	154
72	188
72	276
72	311
72	322
72	384
72	411
72	423
72	457
72	513
72	527
72	639
72	731
72	821
72	824
72	920
72	925
72	937
72	995
73	19
73	64
73	168
73	187
73	265
73	380
73	454
73	465
73	483
73	531
73	584
73	670
73	814
73	902
73	904
73	907
73	921
73	957
73	983
73	994
74	49
74	97
74	154
74	187
74	319
74	457
74	525
74	596
74	598
74	709
74	710
74	728
74	776
74	838
74	886
74	922
74	928
74	960
74	969
74	974
75	169
75	205
75	438
75	465
75	472
75	623
75	697
75	700
75	757
75	824
75	838
75	873
75	888
75	904
75	906
75	944
75	954
75	965
75	994
75	999
76	264
76	391
76	424
76	485
76	493
76	531
76	644
76	658
76	660
76	705
76	713
76	717
76	724
76	788
76	808
76	841
76	851
76	887
76	925
76	947
76	957
77	43
77	159
77	162
77	210
77	233
77	262
77	280
77	293
77	420
77	508
77	550
77	585
77	594
77	613
77	670
77	781
77	801
77	868
77	933
77	956
77	970
78	71
78	148
78	190
78	253
78	369
78	370
78	388
78	399
78	625
78	630
78	659
78	678
78	705
78	750
78	798
78	859
78	886
78	888
78	901
78	951
78	998
79	43
79	239
79	268
79	318
79	455
79	466
79	481
79	487
79	511
79	547
79	554
79	626
79	638
79	740
79	744
79	756
79	772
79	795
79	886
79	887
79	888
80	95
80	178
80	271
80	442
80	469
80	483
80	498
80	505
80	540
80	574
80	575
80	632
80	654
80	700
80	723
80	742
80	761
80	816
80	872
80	950
80	978
81	51
81	389
81	441
81	450
81	488
81	530
81	631
81	693
81	713
81	737
81	783
81	818
81	839
81	855
81	927
81	934
81	937
81	939
81	963
81	967
81	969
82	52
82	174
82	224
82	333
82	357
82	403
82	406
82	471
82	597
82	656
82	658
82	681
82	691
82	722
82	756
82	783
82	811
82	818
82	846
82	915
82	957
83	148
83	149
83	300
83	322
83	398
83	406
83	424
83	442
83	499
83	539
83	624
83	648
83	706
83	733
83	770
83	861
83	888
83	923
83	945
83	978
83	986
84	11
84	27
84	29
84	98
84	221
84	332
84	335
84	413
84	484
84	701
84	750
84	754
84	764
84	788
84	838
84	857
84	886
84	891
84	908
84	977
84	994
85	267
85	304
85	338
85	405
85	495
85	577
85	605
85	662
85	669
85	672
85	689
85	694
85	805
85	874
85	878
85	881
85	907
85	952
85	954
85	981
85	990
86	17
86	102
86	137
86	181
86	187
86	200
86	217
86	258
86	280
86	333
86	526
86	583
86	639
86	655
86	662
86	704
86	743
86	838
86	855
86	867
86	955
87	16
87	94
87	134
87	274
87	310
87	350
87	356
87	366
87	433
87	540
87	543
87	605
87	670
87	730
87	743
87	749
87	762
87	883
87	949
87	993
87	996
88	11
88	236
88	242
88	265
88	294
88	442
88	482
88	521
88	524
88	571
88	626
88	683
88	734
88	770
88	784
88	855
88	920
88	948
88	950
88	969
88	998
89	24
89	67
89	129
89	174
89	285
89	308
89	323
89	345
89	545
89	562
89	574
89	622
89	714
89	716
89	758
89	787
89	793
89	804
89	819
89	915
89	932
90	94
90	95
90	101
90	187
90	300
90	408
90	452
90	601
90	738
90	745
90	749
90	790
90	792
90	828
90	863
90	869
90	879
90	924
90	933
90	949
90	969
91	274
91	296
91	297
91	302
91	323
91	475
91	495
91	602
91	669
91	697
91	783
91	823
91	846
91	850
91	874
91	894
91	919
91	949
91	969
91	983
91	984
92	32
92	125
92	221
92	268
92	275
92	292
92	337
92	365
92	388
92	424
92	491
92	566
92	600
92	648
92	790
92	870
92	871
92	918
92	923
92	965
92	969
93	319
93	407
93	474
93	478
93	485
93	519
93	581
93	612
93	630
93	678
93	687
93	707
93	721
93	761
93	794
93	847
93	931
93	939
93	948
93	977
93	982
94	6
94	87
94	90
94	103
94	172
94	259
94	462
94	492
94	592
94	628
94	635
94	641
94	716
94	729
94	743
94	749
94	771
94	825
94	844
94	916
94	934
95	80
95	90
95	306
95	369
95	398
95	538
95	623
95	684
95	721
95	748
95	760
95	773
95	822
95	840
95	856
95	902
95	904
95	935
95	937
95	945
95	981
96	35
96	99
96	112
96	188
96	316
96	381
96	384
96	442
96	453
96	473
96	513
96	591
96	647
96	716
96	759
96	779
96	845
96	908
96	920
96	933
96	941
97	74
97	155
97	198
97	243
97	264
97	294
97	371
97	479
97	495
97	667
97	735
97	739
97	806
97	821
97	864
97	888
97	945
97	951
97	953
97	969
97	985
98	10
98	18
98	70
98	84
98	132
98	368
98	549
98	552
98	615
98	621
98	665
98	668
98	719
98	723
98	726
98	744
98	799
98	872
98	892
98	910
98	987
99	36
99	96
99	194
99	233
99	431
99	493
99	529
99	547
99	586
99	589
99	608
99	629
99	772
99	808
99	817
99	828
99	845
99	867
99	902
99	936
99	937
100	10
100	262
100	272
100	357
100	436
100	522
100	532
100	649
100	737
100	745
100	760
100	841
100	844
100	913
100	927
100	934
100	939
100	954
100	967
100	968
100	985
101	37
101	56
101	90
101	110
101	124
101	173
101	289
101	376
101	389
101	396
101	500
101	606
101	656
101	691
101	777
101	808
101	829
101	872
101	912
101	957
101	966
102	2
102	86
102	123
102	185
102	192
102	312
102	401
102	407
102	457
102	494
102	522
102	524
102	550
102	583
102	610
102	741
102	784
102	833
102	849
102	860
102	960
103	18
103	47
103	94
103	203
103	208
103	230
103	235
103	594
103	618
103	634
103	650
103	783
103	832
103	878
103	900
103	903
103	909
103	945
103	960
103	986
103	995
104	15
104	116
104	194
104	353
104	375
104	443
104	540
104	554
104	568
104	652
104	664
104	686
104	690
104	697
104	769
104	901
104	947
104	949
104	973
104	990
104	996
105	13
105	59
105	65
105	222
105	331
105	353
105	539
105	616
105	627
105	645
105	647
105	721
105	753
105	758
105	766
105	775
105	802
105	831
105	843
105	885
105	961
106	33
106	54
106	179
106	207
106	334
106	392
106	408
106	472
106	473
106	476
106	542
106	573
106	605
106	628
106	704
106	712
106	773
106	845
106	848
106	919
106	956
107	46
107	158
107	414
107	570
107	574
107	575
107	634
107	644
107	648
107	706
107	747
107	787
107	796
107	825
107	848
107	872
107	879
107	916
107	936
107	941
107	946
108	61
108	120
108	158
108	224
108	310
108	482
108	489
108	503
108	523
108	591
108	608
108	654
108	728
108	776
108	803
108	809
108	817
108	891
108	923
108	938
108	997
109	17
109	66
109	169
109	179
109	224
109	346
109	367
109	399
109	434
109	492
109	561
109	584
109	633
109	647
109	761
109	772
109	795
109	886
109	933
109	967
109	979
110	4
110	71
110	101
110	166
110	225
110	238
110	436
110	454
110	475
110	600
110	614
110	684
110	798
110	805
110	826
110	908
110	918
110	956
110	965
110	986
110	999
111	28
111	36
111	163
111	213
111	296
111	381
111	520
111	529
111	590
111	604
111	643
111	684
111	691
111	784
111	813
111	818
111	882
111	926
111	930
111	958
111	990
112	21
112	64
112	96
112	222
112	294
112	303
112	361
112	412
112	436
112	630
112	726
112	737
112	817
112	867
112	869
112	883
112	927
112	931
112	934
112	939
112	941
113	15
113	35
113	36
113	184
113	199
113	239
113	241
113	249
113	412
113	466
113	481
113	487
113	521
113	549
113	561
113	619
113	763
113	858
113	861
113	887
113	933
114	17
114	126
114	149
114	166
114	271
114	305
114	311
114	414
114	496
114	593
114	596
114	602
114	679
114	694
114	761
114	824
114	828
114	889
114	922
114	938
114	985
115	24
115	231
115	273
115	309
115	419
115	422
115	464
115	493
115	556
115	566
115	592
115	712
115	809
115	853
115	873
115	884
115	890
115	914
115	923
115	924
115	953
116	104
116	164
116	258
116	270
116	288
116	360
116	542
116	559
116	566
116	593
116	601
116	703
116	711
116	722
116	773
116	782
116	846
116	942
116	962
116	980
116	994
117	154
117	183
117	219
117	339
117	410
117	475
117	533
117	552
117	570
117	587
117	605
117	608
117	665
117	685
117	699
117	719
117	767
117	886
117	910
117	921
117	979
118	216
118	257
118	267
118	319
118	464
118	510
118	516
118	525
118	552
118	596
118	598
118	616
118	712
118	723
118	746
118	751
118	791
118	916
118	922
118	928
118	974
119	165
119	288
119	297
119	397
119	424
119	487
119	488
119	539
119	582
119	588
119	624
119	644
119	668
119	680
119	736
119	792
119	819
119	877
119	905
119	918
119	970
120	108
120	134
120	196
120	210
120	238
120	241
120	427
120	433
120	502
120	577
120	602
120	678
120	681
120	843
120	918
120	933
120	957
120	958
120	965
120	981
120	986
121	176
121	211
121	229
121	239
121	325
121	383
121	521
121	609
121	655
121	664
121	736
121	758
121	766
121	783
121	793
121	868
121	889
121	890
121	893
121	977
121	985
122	48
122	60
122	152
122	310
122	330
122	401
122	441
122	506
122	512
122	547
122	599
122	766
122	782
122	793
122	809
122	820
122	854
122	881
122	892
122	910
122	938
123	16
123	102
123	318
123	426
123	477
123	499
123	537
123	559
123	570
123	579
123	605
123	608
123	673
123	763
123	764
123	833
123	906
123	946
123	951
123	971
123	972
124	22
124	101
124	249
124	276
124	379
124	608
124	629
124	634
124	653
124	722
124	740
124	742
124	752
124	791
124	828
124	834
124	900
124	902
124	916
124	957
124	984
125	8
125	48
125	68
125	92
125	129
125	165
125	173
125	350
125	355
125	423
125	566
125	828
125	833
125	862
125	918
125	929
125	946
125	954
125	963
125	965
125	990
126	42
126	114
126	263
126	294
126	297
126	511
126	540
126	563
126	628
126	696
126	728
126	736
126	738
126	793
126	800
126	805
126	864
126	867
126	952
126	970
126	987
127	19
127	21
127	25
127	264
127	303
127	320
127	361
127	405
127	407
127	509
127	594
127	604
127	722
127	779
127	813
127	862
127	863
127	870
127	921
127	995
127	1000
128	8
128	301
128	326
128	384
128	489
128	505
128	586
128	619
128	709
128	717
128	759
128	760
128	778
128	796
128	799
128	875
128	907
128	917
128	950
128	966
128	989
129	7
129	89
129	125
129	348
129	440
129	449
129	493
129	581
129	592
129	648
129	679
129	695
129	761
129	788
129	803
129	874
129	898
129	925
129	954
129	965
129	996
130	5
130	219
130	228
130	242
130	322
130	329
130	419
130	507
130	522
130	635
130	718
130	781
130	818
130	830
130	858
130	895
130	914
130	917
130	933
130	962
130	971
131	17
131	29
131	31
131	65
131	256
131	283
131	355
131	367
131	412
131	421
131	465
131	537
131	596
131	663
131	687
131	693
131	746
131	761
131	824
131	853
131	936
132	7
132	22
132	98
132	138
132	221
132	495
132	568
132	576
132	631
132	714
132	731
132	741
132	748
132	773
132	796
132	835
132	836
132	842
132	864
132	877
132	903
133	62
133	200
133	270
133	494
133	578
133	593
133	610
133	630
133	676
133	696
133	707
133	726
133	738
133	794
133	815
133	876
133	893
133	901
133	908
133	915
133	962
134	13
134	42
134	87
134	120
134	188
134	189
134	403
134	590
134	628
134	634
134	641
134	652
134	694
134	749
134	786
134	792
134	861
134	879
134	905
134	967
134	987
135	28
135	61
135	171
135	263
135	297
135	357
135	451
135	501
135	648
135	675
135	693
135	711
135	773
135	788
135	846
135	853
135	865
135	876
135	910
135	969
135	980
136	3
136	48
136	58
136	146
136	427
136	494
136	539
136	557
136	559
136	581
136	597
136	656
136	676
136	715
136	738
136	766
136	811
136	823
136	847
136	957
136	998
137	1
137	11
137	86
137	211
137	226
137	357
137	420
137	435
137	514
137	519
137	546
137	633
137	649
137	669
137	699
137	704
137	797
137	814
137	835
137	953
137	975
138	132
138	194
138	278
138	296
138	442
138	469
138	519
138	644
138	655
138	698
138	706
138	715
138	726
138	742
138	795
138	798
138	816
138	864
138	917
138	968
138	999
139	160
139	163
139	274
139	281
139	301
139	323
139	345
139	433
139	443
139	474
139	618
139	730
139	761
139	762
139	830
139	930
139	983
139	988
139	991
139	993
139	999
140	1
140	36
140	162
140	249
140	412
140	429
140	613
140	624
140	638
140	640
140	687
140	712
140	716
140	735
140	769
140	807
140	830
140	838
140	939
140	945
140	979
141	45
141	49
141	192
141	279
141	312
141	486
141	572
141	624
141	640
141	651
141	702
141	704
141	760
141	784
141	833
141	855
141	866
141	938
141	942
141	953
141	961
142	30
142	187
142	300
142	396
142	406
142	529
142	539
142	547
142	582
142	593
142	660
142	665
142	673
142	723
142	823
142	828
142	833
142	847
142	852
142	899
142	970
143	5
143	56
143	294
143	378
143	383
143	465
143	473
143	522
143	531
143	660
143	701
143	709
143	736
143	740
143	763
143	768
143	791
143	899
143	914
143	920
143	923
144	71
144	161
144	165
144	242
144	343
144	545
144	575
144	589
144	609
144	617
144	621
144	651
144	707
144	708
144	754
144	792
144	799
144	841
144	852
144	922
144	994
145	6
145	48
145	66
145	70
145	194
145	349
145	357
145	403
145	443
145	544
145	593
145	669
145	697
145	780
145	813
145	823
145	847
145	895
145	921
145	983
145	984
146	136
146	203
146	222
146	249
146	268
146	322
146	421
146	501
146	513
146	568
146	578
146	608
146	622
146	642
146	659
146	887
146	902
146	920
146	941
146	954
146	979
147	150
147	181
147	212
147	235
147	347
147	375
147	380
147	383
147	491
147	521
147	537
147	570
147	586
147	599
147	667
147	722
147	760
147	778
147	887
147	907
147	993
148	8
148	78
148	83
148	175
148	246
148	252
148	287
148	376
148	589
148	656
148	678
148	696
148	724
148	747
148	784
148	796
148	824
148	893
148	901
148	911
148	913
149	42
149	58
149	83
149	114
149	162
149	219
149	365
149	398
149	427
149	430
149	542
149	564
149	649
149	717
149	736
149	745
149	773
149	819
149	825
149	914
149	944
150	39
150	72
150	147
150	155
150	160
150	213
150	322
150	335
150	448
150	492
150	505
150	517
150	521
150	526
150	560
150	616
150	701
150	760
150	913
150	960
150	976
151	196
151	237
151	289
151	386
151	577
151	579
151	602
151	644
151	672
151	686
151	704
151	711
151	737
151	831
151	869
151	874
151	884
151	918
151	921
151	969
151	990
152	6
152	122
152	317
152	345
152	365
152	392
152	428
152	437
152	590
152	595
152	604
152	795
152	813
152	818
152	826
152	865
152	911
152	921
152	929
152	930
152	990
153	37
153	157
153	317
153	320
153	347
153	358
153	364
153	509
153	539
153	545
153	682
153	781
153	797
153	854
153	863
153	873
153	901
153	958
153	986
153	995
153	1000
154	45
154	72
154	74
154	117
154	168
154	172
154	208
154	257
154	315
154	467
154	621
154	672
154	712
154	723
154	752
154	914
154	928
154	960
154	964
154	974
154	976
155	97
155	150
155	170
155	178
155	252
155	277
155	315
155	329
155	429
155	451
155	461
155	481
155	484
155	531
155	705
155	821
155	826
155	888
155	945
155	953
155	996
156	33
156	232
156	233
156	307
156	349
156	363
156	429
156	527
156	558
156	704
156	713
156	806
156	841
156	842
156	861
156	882
156	895
156	947
156	981
156	991
156	1000
157	60
157	153
157	374
157	415
157	440
157	577
157	670
157	698
157	742
157	754
157	756
157	790
157	795
157	812
157	830
157	847
157	859
157	885
157	931
157	934
157	956
158	51
158	60
158	107
158	108
158	241
158	450
158	570
158	614
158	652
158	687
158	715
158	737
158	763
158	784
158	820
158	844
158	934
158	943
158	963
158	967
158	995
159	14
159	49
159	57
159	77
159	230
159	280
159	325
159	417
159	418
159	435
159	444
159	547
159	575
159	746
159	801
159	877
159	883
159	895
159	919
159	951
159	956
160	6
160	23
160	139
160	150
160	274
160	375
160	486
160	525
160	600
160	629
160	675
160	687
160	697
160	760
160	822
160	823
160	836
160	838
160	865
160	984
160	996
161	144
161	165
161	180
161	297
161	312
161	327
161	357
161	468
161	582
161	617
161	651
161	674
161	755
161	766
161	767
161	793
161	806
161	827
161	889
161	916
161	930
161	974
162	63
162	77
162	140
162	149
162	238
162	249
162	324
162	437
162	559
162	563
162	615
162	698
162	706
162	710
162	732
162	753
162	853
162	897
162	951
162	971
162	978
162	992
163	111
163	139
163	181
163	244
163	270
163	284
163	302
163	368
163	370
163	383
163	397
163	472
163	679
163	698
163	730
163	742
163	812
163	944
163	946
163	949
163	979
163	987
164	36
164	63
164	116
164	167
164	207
164	218
164	221
164	266
164	323
164	331
164	350
164	366
164	509
164	543
164	669
164	697
164	730
164	762
164	835
164	840
164	933
164	996
165	2
165	65
165	67
165	119
165	125
165	144
165	161
165	197
165	253
165	337
165	417
165	427
165	560
165	676
165	689
165	708
165	758
165	794
165	889
165	903
165	909
165	985
166	110
166	114
166	237
166	244
166	324
166	389
166	431
166	478
166	485
166	543
166	555
166	571
166	644
166	694
166	742
166	797
166	896
166	914
166	942
166	968
166	989
166	999
167	60
167	164
167	188
167	407
167	470
167	532
167	599
167	603
167	630
167	666
167	688
167	712
167	717
167	754
167	758
167	805
167	847
167	911
167	913
167	920
167	931
167	976
168	21
168	42
168	73
168	154
168	198
168	248
168	335
168	367
168	525
168	615
168	672
168	686
168	734
168	764
168	791
168	870
168	903
168	912
168	922
168	928
168	945
168	960
169	45
169	50
169	75
169	109
169	227
169	323
169	393
169	458
169	584
169	620
169	650
169	671
169	672
169	715
169	746
169	867
169	875
169	887
169	894
169	900
169	973
169	985
170	155
170	184
170	287
170	294
170	326
170	337
170	354
170	444
170	531
170	548
170	646
170	659
170	699
170	711
170	716
